Deal [id=3138525, userName= alexpro, direction=Short, asset=EURGBP, volume=16801.5, pNl=null, openDate=Tue Mar 03 07:27:03 IST 2015, closeDate=Tue Mar 03 18:17:26 IST 2015, lockedVolume=0.0]
Deal [id=3532961, userName= alexpro, direction=Short, asset=XAGUSD, volume=2.3043E7, pNl=null, openDate=Thu Jul 09 10:24:26 IDT 2015, closeDate=Thu Jul 30 20:43:53 IDT 2015, lockedVolume=0.0]
Deal [id=3594930, userName= alexpro, direction=Short, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Aug 04 00:04:48 IDT 2015, closeDate=Wed Aug 12 00:22:31 IDT 2015, lockedVolume=0.0]
Deal [id=3595034, userName= alexpro, direction=Short, asset=XAUUSD, volume=1091240.0, pNl=null, openDate=Tue Aug 04 00:18:28 IDT 2015, closeDate=Tue Aug 04 17:39:09 IDT 2015, lockedVolume=0.0]
Deal [id=3594413, userName= alexpro, direction=Short, asset=AEXEUR, volume=1635000.0, pNl=null, openDate=Tue Aug 04 09:42:03 IDT 2015, closeDate=Tue Aug 04 10:53:41 IDT 2015, lockedVolume=0.0]
Deal [id=3595397, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Tue Aug 04 14:24:51 IDT 2015, closeDate=Wed Aug 05 13:24:24 IDT 2015, lockedVolume=0.0]
Deal [id=3595967, userName= alexpro, direction=Short, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Aug 04 17:40:12 IDT 2015, closeDate=Wed Aug 12 00:18:25 IDT 2015, lockedVolume=0.0]
Deal [id=3597660, userName= alexpro, direction=Short, asset=GBPUSD, volume=1557890.0, pNl=null, openDate=Wed Aug 05 09:13:36 IDT 2015, closeDate=Thu Aug 06 11:00:06 IDT 2015, lockedVolume=0.0]
Deal [id=3602465, userName= alexpro, direction=Long, asset=EURUSD, volume=1090910.0, pNl=null, openDate=Thu Aug 06 13:48:44 IDT 2015, closeDate=Thu Aug 06 16:01:24 IDT 2015, lockedVolume=0.0]
Deal [id=3603111, userName= alexpro, direction=Short, asset=EURUSD, volume=1091740.0, pNl=null, openDate=Thu Aug 06 17:25:32 IDT 2015, closeDate=Fri Aug 07 00:36:24 IDT 2015, lockedVolume=0.0]
Deal [id=3605014, userName= alexpro, direction=Long, asset=EURUSD, volume=2194920.0, pNl=null, openDate=Fri Aug 07 00:28:50 IDT 2015, closeDate=Fri Aug 07 16:56:52 IDT 2015, lockedVolume=0.0]
Deal [id=3613888, userName= alexpro, direction=Long, asset=AUDUSD, volume=732410.0, pNl=null, openDate=Tue Aug 11 00:40:28 IDT 2015, closeDate=Wed Aug 12 10:05:49 IDT 2015, lockedVolume=0.0]
Deal [id=3613215, userName= alexpro, direction=Short, asset=XAUUSD, volume=1114170.0, pNl=null, openDate=Tue Aug 11 10:04:40 IDT 2015, closeDate=Tue Aug 11 10:18:25 IDT 2015, lockedVolume=0.0]
Deal [id=3613326, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Aug 11 10:35:52 IDT 2015, closeDate=Wed Aug 12 07:17:46 IDT 2015, lockedVolume=0.0]
Deal [id=3626033, userName= alexpro, direction=Short, asset=AUDUSD, volume=738200.0, pNl=null, openDate=Fri Aug 14 09:20:59 IDT 2015, closeDate=Fri Aug 14 14:58:41 IDT 2015, lockedVolume=0.0]
Deal [id=3637177, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Aug 19 00:29:47 IDT 2015, closeDate=Thu Sep 03 14:11:04 IDT 2015, lockedVolume=0.0]
Deal [id=3635839, userName= alexpro, direction=Short, asset=GBPAUD, volume=1567610.0, pNl=null, openDate=Wed Aug 19 06:53:15 IDT 2015, closeDate=Wed Aug 19 18:26:34 IDT 2015, lockedVolume=0.0]
Deal [id=3640355, userName= alexpro, direction=Short, asset=XAUUSD, volume=1137720.0, pNl=null, openDate=Thu Aug 20 07:22:12 IDT 2015, closeDate=Tue Aug 25 14:21:31 IDT 2015, lockedVolume=0.0]
Deal [id=3643012, userName= alexpro, direction=Short, asset=XAUUSD, volume=1149840.0, pNl=null, openDate=Thu Aug 20 14:56:28 IDT 2015, closeDate=Tue Aug 25 13:55:09 IDT 2015, lockedVolume=0.0]
Deal [id=3659774, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Aug 26 08:06:49 IDT 2015, closeDate=Wed Aug 26 11:21:28 IDT 2015, lockedVolume=0.0]
Deal [id=3661929, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Aug 26 14:27:04 IDT 2015, closeDate=Mon Aug 31 13:50:12 IDT 2015, lockedVolume=0.0]
Deal [id=3665409, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Thu Aug 27 10:45:53 IDT 2015, closeDate=Thu Aug 27 00:48:40 IDT 2015, lockedVolume=0.0]
Deal [id=3665435, userName= alexpro, direction=Long, asset=GBPJPY, volume=1545950.0, pNl=null, openDate=Thu Aug 27 10:52:15 IDT 2015, closeDate=Thu Aug 27 15:59:28 IDT 2015, lockedVolume=0.0]
Deal [id=3669841, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Aug 28 09:27:01 IDT 2015, closeDate=Fri Aug 28 15:52:19 IDT 2015, lockedVolume=0.0]
Deal [id=3671219, userName= alexpro, direction=Short, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Aug 28 15:21:15 IDT 2015, closeDate=Fri Aug 28 17:26:34 IDT 2015, lockedVolume=0.0]
Deal [id=3671751, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Aug 28 17:32:55 IDT 2015, closeDate=Fri Aug 28 18:05:47 IDT 2015, lockedVolume=0.0]
Deal [id=3672519, userName= alexpro, direction=Long, asset=NZDUSD, volume=642320.0, pNl=null, openDate=Mon Aug 31 06:02:02 IDT 2015, closeDate=Fri Sep 04 04:14:17 IDT 2015, lockedVolume=0.0]
Deal [id=3672856, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Mon Aug 31 07:16:52 IDT 2015, closeDate=Mon Aug 31 07:31:18 IDT 2015, lockedVolume=0.0]
Deal [id=3672940, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Mon Aug 31 07:34:13 IDT 2015, closeDate=Mon Aug 31 09:24:03 IDT 2015, lockedVolume=0.0]
Deal [id=3679849, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Sep 01 16:03:36 IDT 2015, closeDate=Wed Sep 02 09:49:39 IDT 2015, lockedVolume=0.0]
Deal [id=3683537, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 02 15:14:54 IDT 2015, closeDate=Wed Sep 02 15:34:23 IDT 2015, lockedVolume=0.0]
Deal [id=3683671, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 02 16:07:05 IDT 2015, closeDate=Thu Sep 03 13:15:20 IDT 2015, lockedVolume=0.0]
Deal [id=3683686, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 02 16:10:31 IDT 2015, closeDate=Thu Sep 03 14:11:10 IDT 2015, lockedVolume=0.0]
Deal [id=3686063, userName= alexpro, direction=Short, asset=EURUSD, volume=1123400.0, pNl=null, openDate=Thu Sep 03 00:21:13 IDT 2015, closeDate=Thu Sep 03 00:25:57 IDT 2015, lockedVolume=0.0]
Deal [id=3685126, userName= alexpro, direction=Long, asset=GBPUSD, volume=1526580.0, pNl=null, openDate=Thu Sep 03 08:07:38 IDT 2015, closeDate=Thu Sep 03 09:19:12 IDT 2015, lockedVolume=0.0]
Deal [id=3687421, userName= alexpro, direction=Short, asset=NZDUSD, volume=1279080.0, pNl=null, openDate=Thu Sep 03 14:33:15 IDT 2015, closeDate=Fri Sep 04 04:14:12 IDT 2015, lockedVolume=0.0]
Deal [id=3698364, userName= alexpro, direction=Long, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Tue Sep 08 14:54:48 IDT 2015, closeDate=Tue Sep 08 14:57:53 IDT 2015, lockedVolume=0.0]
Deal [id=3698800, userName= alexpro, direction=Short, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Tue Sep 08 16:32:53 IDT 2015, closeDate=Tue Sep 08 19:21:27 IDT 2015, lockedVolume=0.0]
Deal [id=3699795, userName= alexpro, direction=Long, asset=USDJPY, volume=5000000.0, pNl=null, openDate=Wed Sep 09 06:40:02 IDT 2015, closeDate=Wed Sep 09 06:46:48 IDT 2015, lockedVolume=0.0]
Deal [id=3700220, userName= alexpro, direction=Short, asset=NZDUSD, volume=636180.0, pNl=null, openDate=Wed Sep 09 07:49:03 IDT 2015, closeDate=Wed Sep 09 21:00:22 IDT 2015, lockedVolume=0.0]
Deal [id=3700361, userName= alexpro, direction=Long, asset=GBPUSD, volume=1539100.0, pNl=null, openDate=Wed Sep 09 08:23:17 IDT 2015, closeDate=Thu Sep 10 10:07:30 IDT 2015, lockedVolume=0.0]
Deal [id=3701404, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Wed Sep 09 11:31:45 IDT 2015, closeDate=Wed Sep 09 11:36:34 IDT 2015, lockedVolume=0.0]
Deal [id=3701440, userName= alexpro, direction=Long, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Wed Sep 09 11:38:15 IDT 2015, closeDate=Wed Sep 09 13:00:12 IDT 2015, lockedVolume=0.0]
Deal [id=3701476, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 09 11:54:07 IDT 2015, closeDate=Wed Sep 09 00:17:29 IDT 2015, lockedVolume=0.0]
Deal [id=3702839, userName= alexpro, direction=Short, asset=NZDUSD, volume=641820.0, pNl=null, openDate=Wed Sep 09 15:12:54 IDT 2015, closeDate=Wed Sep 09 15:57:45 IDT 2015, lockedVolume=0.0]
Deal [id=3702964, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 09 16:01:20 IDT 2015, closeDate=Wed Sep 09 17:41:45 IDT 2015, lockedVolume=0.0]
Deal [id=3703014, userName= alexpro, direction=Short, asset=NZDUSD, volume=640060.0, pNl=null, openDate=Wed Sep 09 16:18:20 IDT 2015, closeDate=Wed Sep 09 18:44:31 IDT 2015, lockedVolume=0.0]
Deal [id=3703205, userName= alexpro, direction=Short, asset=USDJPY, volume=2000000.0, pNl=null, openDate=Wed Sep 09 17:44:51 IDT 2015, closeDate=Wed Sep 09 17:55:32 IDT 2015, lockedVolume=0.0]
Deal [id=3705303, userName= alexpro, direction=Short, asset=EURCHF, volume=1119900.0, pNl=null, openDate=Thu Sep 10 09:25:39 IDT 2015, closeDate=Thu Sep 10 09:39:13 IDT 2015, lockedVolume=0.0]
Deal [id=3705334, userName= alexpro, direction=Short, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Thu Sep 10 09:40:29 IDT 2015, closeDate=Thu Sep 10 14:08:38 IDT 2015, lockedVolume=0.0]
Deal [id=3705350, userName= alexpro, direction=Short, asset=EURCHF, volume=1118650.0, pNl=null, openDate=Thu Sep 10 09:47:33 IDT 2015, closeDate=Mon Sep 14 16:40:02 IDT 2015, lockedVolume=0.0]
Deal [id=3706769, userName= alexpro, direction=Short, asset=USDJPY, volume=5000000.0, pNl=null, openDate=Thu Sep 10 14:01:22 IDT 2015, closeDate=Thu Sep 10 14:11:24 IDT 2015, lockedVolume=0.0]
Deal [id=3706860, userName= alexpro, direction=Short, asset=USDJPY, volume=5000000.0, pNl=null, openDate=Thu Sep 10 14:17:57 IDT 2015, closeDate=Thu Sep 10 15:14:23 IDT 2015, lockedVolume=0.0]
Deal [id=3707590, userName= alexpro, direction=Short, asset=EURCHF, volume=1128750.0, pNl=null, openDate=Thu Sep 10 17:26:06 IDT 2015, closeDate=Thu Sep 10 17:28:59 IDT 2015, lockedVolume=0.0]
Deal [id=3707604, userName= alexpro, direction=Short, asset=EURJPY, volume=1127850.0, pNl=null, openDate=Thu Sep 10 17:32:31 IDT 2015, closeDate=Thu Sep 10 19:21:37 IDT 2015, lockedVolume=0.0]
Deal [id=3707650, userName= alexpro, direction=Short, asset=EURCHF, volume=1128350.0, pNl=null, openDate=Thu Sep 10 17:51:36 IDT 2015, closeDate=Thu Sep 10 18:29:31 IDT 2015, lockedVolume=0.0]
Deal [id=3707755, userName= alexpro, direction=Short, asset=EURCHF, volume=1128100.0, pNl=null, openDate=Thu Sep 10 18:46:20 IDT 2015, closeDate=Mon Sep 14 16:39:58 IDT 2015, lockedVolume=0.0]
Deal [id=3708583, userName= alexpro, direction=Long, asset=EURUSD, volume=5650000.0, pNl=null, openDate=Fri Sep 11 07:34:07 IDT 2015, closeDate=Fri Sep 11 07:37:14 IDT 2015, lockedVolume=0.0]
Deal [id=3708661, userName= alexpro, direction=Long, asset=EURUSD, volume=5647000.0, pNl=null, openDate=Fri Sep 11 07:49:09 IDT 2015, closeDate=Fri Sep 11 08:06:25 IDT 2015, lockedVolume=0.0]
Deal [id=3708759, userName= alexpro, direction=Long, asset=EURGBP, volume=1129550.0, pNl=null, openDate=Fri Sep 11 08:08:35 IDT 2015, closeDate=Fri Sep 11 08:19:08 IDT 2015, lockedVolume=0.0]
Deal [id=3708813, userName= alexpro, direction=Long, asset=EURUSD, volume=5650500.0, pNl=null, openDate=Fri Sep 11 08:21:18 IDT 2015, closeDate=Fri Sep 11 15:04:53 IDT 2015, lockedVolume=0.0]
Deal [id=3708899, userName= alexpro, direction=Short, asset=GBPNZD, volume=1543840.0, pNl=null, openDate=Fri Sep 11 08:40:55 IDT 2015, closeDate=Fri Sep 11 10:57:06 IDT 2015, lockedVolume=0.0]
Deal [id=3711448, userName= alexpro, direction=Long, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Mon Sep 14 07:21:23 IDT 2015, closeDate=Mon Sep 14 07:47:12 IDT 2015, lockedVolume=0.0]
Deal [id=3712677, userName= alexpro, direction=Long, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Mon Sep 14 13:01:59 IDT 2015, closeDate=Mon Sep 14 14:27:56 IDT 2015, lockedVolume=0.0]
Deal [id=3713178, userName= alexpro, direction=Long, asset=EURUSD, volume=5654500.0, pNl=null, openDate=Mon Sep 14 16:08:04 IDT 2015, closeDate=Mon Sep 14 16:12:28 IDT 2015, lockedVolume=0.0]
Deal [id=3715334, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Sep 15 00:43:39 IDT 2015, closeDate=Tue Sep 15 00:46:42 IDT 2015, lockedVolume=0.0]
Deal [id=3714397, userName= alexpro, direction=Short, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Sep 15 08:00:35 IDT 2015, closeDate=Tue Sep 15 08:17:10 IDT 2015, lockedVolume=0.0]
Deal [id=3714408, userName= alexpro, direction=Long, asset=EURCHF, volume=1131400.0, pNl=null, openDate=Tue Sep 15 08:02:18 IDT 2015, closeDate=Tue Sep 15 08:06:25 IDT 2015, lockedVolume=0.0]
Deal [id=3714616, userName= alexpro, direction=Short, asset=EURUSD, volume=1130450.0, pNl=null, openDate=Tue Sep 15 08:32:36 IDT 2015, closeDate=Tue Sep 15 08:35:39 IDT 2015, lockedVolume=0.0]
Deal [id=3714662, userName= alexpro, direction=Short, asset=GBPUSD, volume=1543840.0, pNl=null, openDate=Tue Sep 15 08:42:05 IDT 2015, closeDate=Tue Sep 15 08:46:18 IDT 2015, lockedVolume=0.0]
Deal [id=3714857, userName= alexpro, direction=Long, asset=EURUSD, volume=1130300.0, pNl=null, openDate=Tue Sep 15 09:55:57 IDT 2015, closeDate=Tue Sep 15 09:59:02 IDT 2015, lockedVolume=0.0]
Deal [id=3715014, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Sep 15 11:08:08 IDT 2015, closeDate=Tue Sep 15 00:40:25 IDT 2015, lockedVolume=0.0]
Deal [id=3715031, userName= alexpro, direction=Long, asset=EURCHF, volume=1131250.0, pNl=null, openDate=Tue Sep 15 11:17:28 IDT 2015, closeDate=Tue Sep 15 00:32:27 IDT 2015, lockedVolume=0.0]
Deal [id=3715513, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Tue Sep 15 13:39:53 IDT 2015, closeDate=Tue Sep 15 13:45:33 IDT 2015, lockedVolume=0.0]
Deal [id=3715520, userName= alexpro, direction=Long, asset=EURCHF, volume=1130600.0, pNl=null, openDate=Tue Sep 15 13:44:45 IDT 2015, closeDate=Tue Sep 15 14:44:38 IDT 2015, lockedVolume=0.0]
Deal [id=3715526, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Sep 15 13:46:34 IDT 2015, closeDate=Tue Sep 15 13:54:35 IDT 2015, lockedVolume=0.0]
Deal [id=3715593, userName= alexpro, direction=Long, asset=EURUSD, volume=1130900.0, pNl=null, openDate=Tue Sep 15 14:07:14 IDT 2015, closeDate=Tue Sep 15 14:12:20 IDT 2015, lockedVolume=0.0]
Deal [id=3715620, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Sep 15 14:15:49 IDT 2015, closeDate=Tue Sep 15 14:18:56 IDT 2015, lockedVolume=0.0]
Deal [id=3715630, userName= alexpro, direction=Long, asset=EURUSD, volume=1130900.0, pNl=null, openDate=Tue Sep 15 14:21:04 IDT 2015, closeDate=Wed Sep 16 14:28:00 IDT 2015, lockedVolume=0.0]
Deal [id=3716199, userName= alexpro, direction=Short, asset=EURCHF, volume=1126600.0, pNl=null, openDate=Tue Sep 15 16:25:52 IDT 2015, closeDate=Tue Sep 15 20:11:18 IDT 2015, lockedVolume=0.0]
Deal [id=3716374, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Sep 15 16:59:36 IDT 2015, closeDate=Wed Sep 16 03:22:16 IDT 2015, lockedVolume=0.0]
Deal [id=3718107, userName= alexpro, direction=Short, asset=EURCHF, volume=5619250.0, pNl=null, openDate=Wed Sep 16 09:07:31 IDT 2015, closeDate=Wed Sep 16 09:17:12 IDT 2015, lockedVolume=0.0]
Deal [id=3718204, userName= alexpro, direction=Long, asset=EURUSD, volume=1123000.0, pNl=null, openDate=Wed Sep 16 09:25:31 IDT 2015, closeDate=Wed Sep 16 10:19:19 IDT 2015, lockedVolume=0.0]
Deal [id=3718235, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Wed Sep 16 09:33:54 IDT 2015, closeDate=Wed Sep 16 10:03:14 IDT 2015, lockedVolume=0.0]
Deal [id=3718361, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 16 10:07:48 IDT 2015, closeDate=Wed Sep 16 10:33:24 IDT 2015, lockedVolume=0.0]
Deal [id=3718429, userName= alexpro, direction=Long, asset=USDCHF, volume=5000000.0, pNl=null, openDate=Wed Sep 16 10:31:35 IDT 2015, closeDate=Wed Sep 16 10:34:48 IDT 2015, lockedVolume=0.0]
Deal [id=3718504, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 16 10:49:39 IDT 2015, closeDate=Wed Sep 16 10:53:03 IDT 2015, lockedVolume=0.0]
Deal [id=3718551, userName= alexpro, direction=Long, asset=USDJPY, volume=5000000.0, pNl=null, openDate=Wed Sep 16 11:01:22 IDT 2015, closeDate=Wed Sep 16 11:13:19 IDT 2015, lockedVolume=0.0]
Deal [id=3719591, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Wed Sep 16 14:22:19 IDT 2015, closeDate=Wed Sep 16 16:05:14 IDT 2015, lockedVolume=0.0]
Deal [id=3719597, userName= alexpro, direction=Short, asset=GBPUSD, volume=1549950.0, pNl=null, openDate=Wed Sep 16 14:23:51 IDT 2015, closeDate=Wed Sep 16 17:00:04 IDT 2015, lockedVolume=0.0]
Deal [id=3720271, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Wed Sep 16 17:04:10 IDT 2015, closeDate=Wed Sep 16 17:09:20 IDT 2015, lockedVolume=0.0]
Deal [id=3720274, userName= alexpro, direction=Short, asset=EURUSD, volume=1131370.0, pNl=null, openDate=Wed Sep 16 17:05:03 IDT 2015, closeDate=Wed Sep 16 17:08:22 IDT 2015, lockedVolume=0.0]
Deal [id=3720354, userName= alexpro, direction=Short, asset=GBPUSD, volume=1549340.0, pNl=null, openDate=Wed Sep 16 17:31:24 IDT 2015, closeDate=Mon Sep 21 14:59:19 IDT 2015, lockedVolume=0.0]
Deal [id=3721282, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Thu Sep 17 07:06:48 IDT 2015, closeDate=Thu Sep 17 16:46:38 IDT 2015, lockedVolume=0.0]
Deal [id=3722105, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Thu Sep 17 09:28:29 IDT 2015, closeDate=Thu Sep 17 17:54:05 IDT 2015, lockedVolume=0.0]
Deal [id=3724809, userName= alexpro, direction=Short, asset=GBPUSD, volume=1557990.0, pNl=null, openDate=Thu Sep 17 18:10:26 IDT 2015, closeDate=Fri Sep 18 15:34:55 IDT 2015, lockedVolume=0.0]
Deal [id=3727222, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Sep 18 07:16:14 IDT 2015, closeDate=Fri Sep 18 15:31:53 IDT 2015, lockedVolume=0.0]
Deal [id=3729443, userName= alexpro, direction=Short, asset=GBPUSD, volume=1565550.0, pNl=null, openDate=Fri Sep 18 13:06:09 IDT 2015, closeDate=Fri Sep 18 13:17:05 IDT 2015, lockedVolume=0.0]
Deal [id=3729605, userName= alexpro, direction=Short, asset=GBPUSD, volume=1562650.0, pNl=null, openDate=Fri Sep 18 13:51:55 IDT 2015, closeDate=Fri Sep 18 13:58:32 IDT 2015, lockedVolume=0.0]
Deal [id=3729641, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Sep 18 14:02:23 IDT 2015, closeDate=Fri Sep 18 14:04:20 IDT 2015, lockedVolume=0.0]
Deal [id=3729682, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Sep 18 14:13:48 IDT 2015, closeDate=Fri Sep 18 14:23:56 IDT 2015, lockedVolume=0.0]
Deal [id=3730058, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Fri Sep 18 15:30:28 IDT 2015, closeDate=Fri Sep 18 15:45:42 IDT 2015, lockedVolume=0.0]
Deal [id=3730113, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Fri Sep 18 15:51:05 IDT 2015, closeDate=Fri Sep 18 19:29:19 IDT 2015, lockedVolume=0.0]
Deal [id=3730164, userName= alexpro, direction=Short, asset=GBPUSD, volume=1557600.0, pNl=null, openDate=Fri Sep 18 16:01:48 IDT 2015, closeDate=Fri Sep 18 17:15:00 IDT 2015, lockedVolume=0.0]
Deal [id=3730217, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Fri Sep 18 16:19:14 IDT 2015, closeDate=Fri Sep 18 16:50:41 IDT 2015, lockedVolume=0.0]
Deal [id=3730467, userName= alexpro, direction=Short, asset=GBPUSD, volume=1555400.0, pNl=null, openDate=Fri Sep 18 18:52:35 IDT 2015, closeDate=Fri Sep 18 19:10:33 IDT 2015, lockedVolume=0.0]
Deal [id=3733102, userName= alexpro, direction=Long, asset=EURUSD, volume=1125300.0, pNl=null, openDate=Mon Sep 21 00:38:18 IDT 2015, closeDate=Thu Sep 24 11:47:56 IDT 2015, lockedVolume=0.0]
Deal [id=3733164, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 00:50:18 IDT 2015, closeDate=Thu Oct 01 13:46:37 IDT 2015, lockedVolume=0.0]
Deal [id=3731125, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Mon Sep 21 05:12:34 IDT 2015, closeDate=Mon Sep 21 06:13:26 IDT 2015, lockedVolume=0.0]
Deal [id=3731256, userName= alexpro, direction=Long, asset=EURUSD, volume=1131250.0, pNl=null, openDate=Mon Sep 21 06:17:37 IDT 2015, closeDate=Fri Oct 02 00:47:37 IDT 2015, lockedVolume=0.0]
Deal [id=3731260, userName= alexpro, direction=Short, asset=AUDUSD, volume=717120.0, pNl=null, openDate=Mon Sep 21 06:20:16 IDT 2015, closeDate=Mon Sep 21 06:29:46 IDT 2015, lockedVolume=0.0]
Deal [id=3734075, userName= alexpro, direction=Short, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Mon Sep 21 16:24:44 IDT 2015, closeDate=Mon Sep 21 16:34:00 IDT 2015, lockedVolume=0.0]
Deal [id=3734102, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 16:43:12 IDT 2015, closeDate=Mon Sep 21 16:46:53 IDT 2015, lockedVolume=0.0]
Deal [id=3734126, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 16:53:15 IDT 2015, closeDate=Mon Sep 21 16:57:19 IDT 2015, lockedVolume=0.0]
Deal [id=3734142, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 16:58:00 IDT 2015, closeDate=Mon Sep 21 17:25:09 IDT 2015, lockedVolume=0.0]
Deal [id=3734248, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 17:39:54 IDT 2015, closeDate=Mon Sep 21 17:44:56 IDT 2015, lockedVolume=0.0]
Deal [id=3734264, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 21 17:50:13 IDT 2015, closeDate=Mon Sep 21 18:23:15 IDT 2015, lockedVolume=0.0]
Deal [id=3734775, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Tue Sep 22 06:06:07 IDT 2015, closeDate=Wed Sep 23 14:29:42 IDT 2015, lockedVolume=0.0]
Deal [id=3739942, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 00:33:26 IDT 2015, closeDate=Wed Sep 23 13:30:45 IDT 2015, lockedVolume=0.0]
Deal [id=3738551, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 23 06:45:21 IDT 2015, closeDate=Wed Sep 23 06:50:54 IDT 2015, lockedVolume=0.0]
Deal [id=3738884, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 07:58:03 IDT 2015, closeDate=Wed Sep 23 08:02:41 IDT 2015, lockedVolume=0.0]
Deal [id=3738950, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 23 08:04:51 IDT 2015, closeDate=Wed Sep 23 08:10:18 IDT 2015, lockedVolume=0.0]
Deal [id=3739412, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 23 10:28:30 IDT 2015, closeDate=Wed Sep 23 10:38:40 IDT 2015, lockedVolume=0.0]
