Is Online,Deal ID,Username,Symbol,Long/Short,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Open Date,Open Rate,Open Reason,Close Rate,Close Date,Close Reason,PaL (ABC),PaL Pips,SL Rate,SL Amount,TP Rate,TP Amount,Open Freeze Status,FREEZE_CLOSE,Business Unit,User Group,Volume,Volume (ABC),ABC,Account ID,User Group Type,User Type,Margin Amount (PBC),Margin Amount (BC),Margin Amount (ABC),SL Amount (NBC),SL Amount (ABC),PaL,Desk,Rolling Commission (ABC),Rolling Commission,Handling Commission,Handling Commission (ABC),Order Rate,Eligibility Status,Is Eligible,Affiliate Name,STP Provider,Retention Manager,Tags,TradingSystem,Ext Deal ID,Post Balance (ABC),Deal Duration(Hours),,,
NO,3223247, alexpro,XAUUSD,Short,59800,USD,50,XAU,03/27/2015 13:41:05 GMT,1196,Limit Captured,1200,03/27/2015 14:10:52 GMT,SL Reached,-200,-400,1200,0,1192,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),59812,59812,USD, 920486,Standard,Trader,317.34,0.25,317.34,,,-200,Anton MacCane,,,0,0,1196,Eligible, MED_FXP,,Alexander Galich,,PX,,19692.43,0.5,,,,
NO,3217300, alexpro,USDJPY,Long,100000,USD,11899000,JPY,03/26/2015 12:58:18 GMT,118.99,Opened By User - Signal,119.15,03/26/2015 13:49:29 GMT,TP Reached,134.27,16,118.4,0,119.15,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),100000,100000,USD, 920486,Standard,Trader,500,500,500,,,134.27,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,10690.95,0.85,,,,
NO,3208524, alexpro,USDCHF,Short,47760,CHF,50000,USD,03/24/2015 14:45:34 GMT,0.9552,Opened By User,0.9537,03/26/2015 08:06:05 GMT,TP Reached,78.66,15,,0,0.9537,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),50000,50000,USD, 920486,Standard,Trader,250,250,250,,,78.66,Anton MacCane,5,5,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,10587.17,41.34,,,,
NO,3200981, alexpro,AUDJPY,Short,4664400,JPY,50000,AUD,03/23/2015 08:32:50 GMT,93.288,Opened By User,93.528,03/23/2015 10:30:00 GMT,SL Amount Reached,-100,-24,,100,92.9,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),38847.5,38847.5,USD, 920486,Standard,Trader,185.73,250,185.73,,100,-100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6023.22,1.95,,,,
NO,3200412, alexpro,EURNZD,Short,70716.5,NZD,50000,EUR,03/23/2015 04:17:49 GMT,1.41433,Opened By User,1.44541,04/02/2015 06:47:11 GMT,Closed By Dealer,-1163.39,-310.8,,0,1.428,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),54150,54150,USD, 920486,Standard,Trader,275.56,250,275.56,,,-1163.39,Anton MacCane,21.74,21.74,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,20934.66,242.49,,,,
NO,3200916, alexpro,GBPUSD,Short,44581.5,USD,30000,GBP,03/23/2015 08:23:54 GMT,1.48605,Opened By User - Signal,1.484,03/23/2015 09:07:21 GMT,TP Reached,61.5,20.5,1.491,0,1.484,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),44586,44586,USD, 920486,Standard,Trader,213.56,150,213.56,,,61.5,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,6123.22,0.72,,,,
NO,3218415, alexpro,XAUUSD,Short,60278.5,USD,50,XAU,03/26/2015 14:57:58 GMT,1205.57,Opened By User - Signal,1202,03/27/2015 01:37:44 GMT,TP Reached,178.5,357,1211,0,1202,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),60290,60290,USD, 920486,Standard,Trader,317.34,0.25,317.34,,,178.5,Anton MacCane,3.01,3.01,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,11159.43,10.66,,,,
NO,3211842, alexpro,GBPUSD,Short,74605,USD,50000,GBP,03/25/2015 13:01:22 GMT,1.4921,Opened By User,1.4891,03/25/2015 13:48:12 GMT,TP Amount Reached,150,30,1.49946,0,,150,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74615,74615,USD, 920486,Standard,Trader,355.94,250,355.94,,,150,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,8171.97,0.78,,,,
NO,3220831, alexpro,GBPUSD,Long,50000,GBP,74120,USD,03/27/2015 07:31:02 GMT,1.4824,Limit Captured,1.48,03/27/2015 07:48:17 GMT,SL Reached,-120,-24,1.48,0,1.49,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74112.5,74112.5,USD, 920486,Standard,Trader,355.94,250,355.94,,,-120,Anton MacCane,,,0,0,1.4824,Eligible, MED_FXP,,Alexander Galich,,PX,,15691.93,0.29,,,,
NO,3207985, alexpro,GBPJPY,Short,8896900,JPY,50000,GBP,03/24/2015 13:39:48 GMT,177.938,Opened By User,177.76,03/24/2015 18:21:22 GMT,TP Reached,74.38,17.8,,0,177.76,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),74362.5,74362.5,USD, 920486,Standard,Trader,355.94,250,355.94,,,74.38,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,7250.08,4.69,,,,
NO,3200938, alexpro,EURNZD,Short,71111,NZD,50000,EUR,03/23/2015 08:27:00 GMT,1.42222,Opened By User,1.4454,04/02/2015 06:47:07 GMT,Closed By Dealer,-867.74,-231.8,,0,,400,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),53885,53885,USD, 920486,Standard,Trader,275.56,250,275.56,,,-867.74,Anton MacCane,21.74,21.74,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,22098.05,238.34,,,,
NO,3220636, alexpro,NZDUSD,Long,50000,NZD,37912.5,USD,03/27/2015 06:59:56 GMT,0.75825,Opened By User - Signal,0.754,03/30/2015 00:06:24 GMT,SL Reached,-212.5,-42.5,0.754,0,0.7615,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),37901.5,37901.5,USD, 920486,Standard,Trader,170.06,250,170.06,,,-212.5,Anton MacCane,1.88,1.88,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,19549.53,65.11,,,,
NO,3221614, alexpro,AUDNZD,Short,51580,NZD,50000,AUD,03/27/2015 09:03:26 GMT,1.0316,Limit Captured,1.028,03/27/2015 13:50:22 GMT,TP Reached,136.45,36,1.035,0,1.028,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),38967.5,38967.5,USD, 920486,Standard,Trader,185.73,250,185.73,,,136.45,Anton MacCane,,,0,0,1.0316,Eligible, MED_FXP,,Alexander Galich,,PX,,19892.43,4.78,,,,
NO,3223907, alexpro,EURUSD,Long,50000,EUR,54500,USD,03/27/2015 16:00:26 GMT,1.09,Limit Captured,1.094,03/27/2015 16:11:26 GMT,TP Reached,200,40,1.086,0,1.094,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),54502.5,54502.5,USD, 920486,Standard,Trader,275.56,250,275.56,,,200,Anton MacCane,,,0,0,1.09,Eligible, MED_FXP,,Alexander Galich,,PX,,19762.03,0.18,,,,
NO,3718235, alexpro,USDCHF,Long,1000000,USD,974400,CHF,09/16/2015 09:33:54 GMT,0.9744,Opened By User,0.9745,09/16/2015 10:03:14 GMT,Closed By User,102.6,1,,0,,900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,102.6,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,170209.17,0.49,,,,
NO,3705350, alexpro,EURCHF,Short,1092720,CHF,1000000,EUR,09/10/2015 09:47:33 GMT,1.09272,Opened By User,1.09424,09/14/2015 16:40:02 GMT,Closed By User,-1571.17,-15.2,,0,,111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1118650,1118650,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,-1571.17,Anton MacCane,67.87,67.87,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,166480.78,102.87,,,,
NO,3715520, alexpro,EURCHF,Long,1000000,EUR,1097720,CHF,09/15/2015 13:44:45 GMT,1.09772,Opened By User,1.09781,09/15/2015 14:44:38 GMT,Closed By User,92.55,0.9,,0,,320,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1130600,1130600,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,92.55,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,168018.98,1,,,,
NO,3720271, alexpro,USDCHF,Long,1000000,USD,967880,CHF,09/16/2015 17:04:10 GMT,0.96788,Opened By User,0.96798,09/16/2015 17:09:20 GMT,Closed By User,103.29,1,,0,,300,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,103.29,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,173241.17,0.09,,,,
NO,3700220, alexpro,NZDUSD,Short,635980,USD,1000000,NZD,09/09/2015 07:49:03 GMT,0.63598,Opened By User,0.63508,09/09/2015 21:00:22 GMT,TP Amount Reached,900,9,,0,,900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),636180,636180,USD, 920486,Standard,Trader,3401.2,5000,3401.2,,,900,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,157626.06,13.19,,,,
NO,3716199, alexpro,EURCHF,Short,1098770,CHF,1000000,EUR,09/15/2015 16:25:52 GMT,1.09877,Opened By User,1.09794,09/15/2015 20:11:18 GMT,Closed By User,851.99,8.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1126600,1126600,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,851.99,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,168870.97,3.76,,,,
NO,3719597, alexpro,GBPUSD,Short,1549700,USD,1000000,GBP,09/16/2015 14:23:51 GMT,1.5497,Opened By User,1.54859,09/16/2015 17:00:04 GMT,Closed By User,1110,11.1,,0,1.546,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1549950,1549950,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,1110,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,173017.88,2.6,,,,
NO,3707604, alexpro,EURJPY,Short,136069000,JPY,1000000,EUR,09/10/2015 17:32:31 GMT,136.069,Opened By User,136.045,09/10/2015 19:21:37 GMT,Closed By User,199.07,2.4,,0,,550,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1127850,1127850,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,199.07,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,160820.77,1.82,,,,
NO,3708899, alexpro,GBPNZD,Short,2455000,NZD,1000000,GBP,09/11/2015 08:40:55 GMT,2.455,Limit Captured,2.45466,09/11/2015 10:57:06 GMT,Closed By User,213.7,3.4,,0,,2200,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1543840,1543840,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,213.7,Anton MacCane,,,0,0,2.455,Eligible, MED_FXP,,Alexander Galich,,PX,,162127.77,2.27,,,,
NO,3707755, alexpro,EURCHF,Short,1096220,CHF,1000000,EUR,09/10/2015 18:46:20 GMT,1.09622,Opened By User,1.09427,09/14/2015 16:39:58 GMT,Closed By User,2015.67,19.5,,0,,4700,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1128100,1128100,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,2015.67,Anton MacCane,67.88,67.88,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,168051.95,93.89,,,,
NO,3718204, alexpro,EURUSD,Long,1000000,EUR,1123000,USD,09/16/2015 09:25:31 GMT,1.123,Opened By User,1.12345,09/16/2015 10:19:19 GMT,Closed By User,450,4.5,,0,,3333,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1123000,1123000,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,450,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,170659.17,0.9,,,,
NO,3686063, alexpro,EURUSD,Short,1123350,USD,1000000,EUR,09/03/2015 12:21:13 GMT,1.12335,Opened By User,1.12315,09/03/2015 12:25:57 GMT,Closed By User,200,2,,0,,1500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1123400,1123400,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,200,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,151920.68,0.08,,,,
NO,3711448, alexpro,USDCHF,Long,5000000,USD,4848900,CHF,09/14/2015 07:21:23 GMT,0.96978,Opened By User,0.97017,09/14/2015 07:47:12 GMT,Closed By User,2009.65,3.9,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,2009.65,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,164080.37,0.43,,,,
NO,3718504, alexpro,USDJPY,Long,1000000,USD,120516000,JPY,09/16/2015 10:49:39 GMT,120.516,Opened By User,120.524,09/16/2015 10:53:03 GMT,Closed By User,66.37,0.8,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,66.37,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,170877.98,0.06,,,,
NO,3708661, alexpro,EURUSD,Long,5000000,EUR,5647750,USD,09/11/2015 07:49:09 GMT,1.12955,Opened By User,1.12957,09/11/2015 08:06:25 GMT,TP Amount Reached,111,0.2,,0,,111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5647000,5647000,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,111,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,161364.07,0.29,,,,
NO,3715526, alexpro,USDJPY,Long,1000000,USD,119799000,JPY,09/15/2015 13:46:34 GMT,119.799,Opened By User,119.835,09/15/2015 13:54:35 GMT,Closed By User,300.38,3.6,,0,,440,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,300.38,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,167684.69,0.13,,,,
NO,3714857, alexpro,EURUSD,Long,1000000,EUR,1130400,USD,09/15/2015 09:55:57 GMT,1.1304,Opened By User,1.1305,09/15/2015 09:59:02 GMT,Closed By User,100,1,,0,,990,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1130300,1130300,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,166724.86,0.05,,,,
NO,3730217, alexpro,USDCHF,Long,1000000,USD,961430,CHF,09/18/2015 16:19:14 GMT,0.96143,Opened By User,0.96164,09/18/2015 16:50:41 GMT,TP Amount Reached,220,2.1,,0,,220,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,220,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,177231.87,0.52,,,,
NO,3685126, alexpro,GBPUSD,Long,1000000,GBP,1526830,USD,09/03/2015 08:07:38 GMT,1.52683,Opened By User,1.52783,09/03/2015 09:19:12 GMT,TP Amount Reached,1000,10,,0,,1000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1526580,1526580,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,1000,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,151720.68,1.19,,,,
NO,3720274, alexpro,EURUSD,Short,1131300,USD,1000000,EUR,09/16/2015 17:05:03 GMT,1.1313,Opened By User,1.13118,09/16/2015 17:08:22 GMT,Closed By User,120,1.2,,0,,550,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1131370,1131370,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,120,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,173137.88,0.06,,,,
NO,3715513, alexpro,USDCHF,Long,1000000,USD,970500,CHF,09/15/2015 13:39:53 GMT,0.9705,Opened By User,0.9706,09/15/2015 13:45:33 GMT,Closed By User,103.01,1,,0,,390,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,103.01,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,167384.31,0.09,,,,
NO,3698800, alexpro,USDCHF,Short,4899300,CHF,5000000,USD,09/08/2015 16:32:53 GMT,0.97986,Opened By User,0.97968,09/08/2015 19:21:27 GMT,TP Amount Reached,900,1.8,,0,,900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,900,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,153824.79,2.81,,,,
NO,3713178, alexpro,EURUSD,Long,5000000,EUR,5654750,USD,09/14/2015 16:08:04 GMT,1.13095,Opened By User,1.1313,09/14/2015 16:12:28 GMT,Closed By User,1750,3.5,,0,,2900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5654500,5654500,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,1750,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,166036.28,0.07,,,,
NO,3701440, alexpro,USDCHF,Long,5000000,USD,4895000,CHF,09/09/2015 11:38:15 GMT,0.979,Opened By User,0.97904,09/09/2015 13:00:12 GMT,Closed By User,204.25,0.4,,0,,900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,204.25,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,155060.27,1.37,,,,
NO,3715620, alexpro,USDJPY,Long,1000000,USD,119881000,JPY,09/15/2015 14:15:49 GMT,119.881,Opened By User,119.892,09/15/2015 14:18:56 GMT,Closed By User,91.74,1.1,,0,,320,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,91.74,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,167926.43,0.05,,,,
NO,3705303, alexpro,EURCHF,Short,1093230,CHF,1000000,EUR,09/10/2015 09:25:39 GMT,1.09323,Opened By User,1.09298,09/10/2015 09:39:13 GMT,Closed By User,255.98,2.5,,0,,900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1119900,1119900,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,255.98,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,157835.96,0.23,,,,
NO,3708583, alexpro,EURUSD,Long,5000000,EUR,5650750,USD,09/11/2015 07:34:07 GMT,1.13015,Opened By User,1.13025,09/11/2015 07:37:14 GMT,Closed By User,500,1,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5650000,5650000,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,500,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,161253.07,0.05,,,,
NO,3715334, alexpro,USDCHF,Long,1000000,USD,970520,CHF,09/15/2015 12:43:39 GMT,0.97052,Opened By User,0.97073,09/15/2015 12:46:42 GMT,Closed By User,216.3,2.1,,0,,550,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,216.3,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,167281.3,0.05,,,,
NO,3698364, alexpro,USDCHF,Long,5000000,USD,4890150,CHF,09/08/2015 14:54:48 GMT,0.97803,Opened By User,0.97821,09/08/2015 14:57:53 GMT,Closed By User,919.91,1.8,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,919.91,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,152924.79,0.05,,,,
NO,3714397, alexpro,USDCHF,Short,969780,CHF,1000000,USD,09/15/2015 08:00:35 GMT,0.96978,Opened By User,0.96966,09/15/2015 08:17:10 GMT,Closed By User,123.77,1.2,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,123.77,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,166614.86,0.28,,,,
NO,3721282, alexpro,USDCHF,Long,1000000,USD,971550,CHF,09/17/2015 07:06:48 GMT,0.97155,Opened By User,0.97178,09/17/2015 16:46:38 GMT,Closed By User,236.64,2.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,236.64,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,173431.25,9.66,,,,
NO,3729443, alexpro,GBPUSD,Short,1565250,USD,1000000,GBP,09/18/2015 13:06:09 GMT,1.56525,Opened By User,1.56485,09/18/2015 13:17:05 GMT,Closed By User,400,4,,0,,600,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1565550,1565550,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,400,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,173804.01,0.18,,,,
NO,3687421, alexpro,NZDUSD,Short,1278680,USD,2000000,NZD,09/03/2015 14:33:15 GMT,0.63934,Opened By User,0.63541,09/04/2015 04:14:12 GMT,Closed By User,7860,39.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1279080,1279080,USD, 920486,Standard,Trader,6802.4,10000,6802.4,,,7860,Anton MacCane,38.33,38.33,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,159524.88,13.68,,,,
NO,3712677, alexpro,USDCHF,Long,5000000,USD,4855500,CHF,09/14/2015 13:01:59 GMT,0.9711,Opened By User,0.97114,09/14/2015 14:27:56 GMT,Closed By User,205.91,0.4,,500,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,500,205.91,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,164286.28,1.43,,,,
NO,3702964, alexpro,USDJPY,Short,120969000,JPY,1000000,USD,09/09/2015 16:01:20 GMT,120.969,Opened By User,120.967,09/09/2015 17:41:45 GMT,Closed By User,16.54,0.2,,0,,750,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,16.54,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,156276.81,1.67,,,,
NO,3700361, alexpro,GBPUSD,Long,1000000,GBP,1539410,USD,09/09/2015 08:23:17 GMT,1.53941,Opened By User,1.53952,09/10/2015 10:07:30 GMT,TP Amount Reached,111,1.1,,0,,111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1539100,1539100,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,111,Anton MacCane,46.08,46.08,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,157946.96,25.74,,,,
NO,3706769, alexpro,USDJPY,Short,603485000,JPY,5000000,USD,09/10/2015 14:01:22 GMT,120.697,Opened By User,120.678,09/10/2015 14:11:24 GMT,Closed By User,787.32,1.9,,0,,1202,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,787.32,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,159410.7,0.17,,,,
NO,3708813, alexpro,EURUSD,Long,5000000,EUR,5650500,USD,09/11/2015 08:21:18 GMT,1.1301,Opened By User,1.1301,09/11/2015 15:04:53 GMT,TP Amount Reached,11,0,,0,,11,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5650500,5650500,USD, 920486,Standard,Trader,27556.25,25000,27556.25,,,11,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,162138.77,6.73,,,,
NO,3739443, alexpro,USDCAD,Short,1326250,CAD,1000000,USD,09/23/2015 10:42:18 GMT,1.32625,Opened By User,1.3262,09/23/2015 10:49:35 GMT,Closed By User,37.71,0.5,,0,,50,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,37.71,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,180069.89,0.12,,,,
NO,3718429, alexpro,USDCHF,Long,5000000,USD,4871500,CHF,09/16/2015 10:31:35 GMT,0.9743,Opened By User,0.97432,09/16/2015 10:34:48 GMT,Closed By User,102.62,0.2,,0,,1900,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,102.62,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,170811.61,0.05,,,,
NO,3718551, alexpro,USDJPY,Long,5000000,USD,602860000,JPY,09/16/2015 11:01:22 GMT,120.572,Opened By User,120.574,09/16/2015 11:13:19 GMT,Closed By User,82.93,0.2,,0,,1200,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,82.93,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,170960.91,0.2,,,,
NO,3714408, alexpro,EURCHF,Long,1000000,EUR,1097180,CHF,09/15/2015 08:02:18 GMT,1.09718,Opened By User,1.09719,09/15/2015 08:06:25 GMT,Closed By User,10.31,0.1,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1131400,1131400,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,10.31,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,166491.09,0.07,,,,
NO,3715593, alexpro,EURUSD,Long,1000000,EUR,1131000,USD,09/15/2015 14:07:14 GMT,1.131,Opened By User,1.13115,09/15/2015 14:12:20 GMT,Closed By User,150,1.5,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1130900,1130900,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,150,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,167834.69,0.09,,,,
